epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,23412.8,0.96244,0.54552,0.989,0.82041,0.71306,0.78727,0.5181,0.98871,0.52765,0.99065,0.0008647,0.0008647,0.0008647
43,23971.5,0.95459,0.53786,0.98435,0.81468,0.70146,0.77369,0.50444,1.01252,0.5323,0.99935,0.0008614,0.0008614,0.0008614
44,24527.3,0.95196,0.53302,0.98382,0.84103,0.71224,0.78895,0.52105,0.99468,0.51485,0.99645,0.0008581,0.0008581,0.0008581
45,25087.4,0.94628,0.53143,0.98392,0.8239,0.71887,0.79292,0.52144,0.99277,0.51412,0.99237,0.0008548,0.0008548,0.0008548
46,25647.5,0.95253,0.53492,0.98568,0.83971,0.70924,0.79682,0.51883,0.99939,0.51786,0.99728,0.0008515,0.0008515,0.0008515
47,26202.5,0.94114,0.52267,0.97857,0.87026,0.71595,0.78734,0.51955,0.99848,0.51765,0.99158,0.0008482,0.0008482,0.0008482
48,26759.2,0.93105,0.5161,0.97421,0.85211,0.71466,0.79729,0.5242,0.98698,0.51387,0.98743,0.0008449,0.0008449,0.0008449
49,27320,0.93253,0.51632,0.97619,0.85149,0.72869,0.80219,0.52455,0.99268,0.51371,0.98965,0.0008416,0.0008416,0.0008416
50,27878.3,0.92487,0.50972,0.9709,0.87075,0.72319,0.80952,0.53273,0.98761,0.50463,0.98589,0.0008383,0.0008383,0.0008383
51,28440.1,0.92484,0.51715,0.97117,0.86858,0.72185,0.80968,0.54211,0.98538,0.50804,0.98462,0.000835,0.000835,0.000835
52,29001.1,0.91696,0.50656,0.96388,0.83332,0.73317,0.80133,0.53635,0.98097,0.50427,0.98463,0.0008317,0.0008317,0.0008317
53,29558.6,0.91516,0.50489,0.96469,0.83978,0.71791,0.80086,0.53489,0.97209,0.49566,0.97875,0.0008284,0.0008284,0.0008284
54,30115.2,0.91013,0.50455,0.96538,0.83511,0.74132,0.80301,0.53065,0.97282,0.49617,0.97914,0.0008251,0.0008251,0.0008251
55,30672,0.9157,0.50775,0.9641,0.84843,0.72947,0.81251,0.53403,0.97691,0.49847,0.98376,0.0008218,0.0008218,0.0008218
56,31228.4,0.90371,0.4976,0.96277,0.86145,0.73022,0.80793,0.53648,0.9725,0.4925,0.98071,0.0008185,0.0008185,0.0008185
57,31783.7,0.90692,0.49548,0.95932,0.8631,0.73944,0.81018,0.53867,0.96299,0.48841,0.97555,0.0008152,0.0008152,0.0008152
58,32337.3,0.89265,0.48706,0.95209,0.87215,0.7379,0.82431,0.54423,0.97646,0.48627,0.98236,0.0008119,0.0008119,0.0008119
59,32899.3,0.88847,0.49236,0.954,0.8448,0.7375,0.81159,0.53567,0.96999,0.4865,0.98031,0.0008086,0.0008086,0.0008086
60,33455,0.8945,0.48856,0.95627,0.87072,0.73955,0.82263,0.54609,0.97802,0.48726,0.98341,0.0008053,0.0008053,0.0008053
61,34015.6,0.89628,0.49275,0.95621,0.86768,0.74323,0.81904,0.54817,0.96864,0.48379,0.97889,0.000802,0.000802,0.000802
62,34577.2,0.8907,0.49078,0.95357,0.85601,0.74137,0.81889,0.54269,0.97663,0.49032,0.9802,0.0007987,0.0007987,0.0007987
63,35132.9,0.8849,0.48583,0.95333,0.84963,0.7695,0.83064,0.55579,0.96684,0.48203,0.97882,0.0007954,0.0007954,0.0007954
64,35689,0.8823,0.48114,0.95003,0.8528,0.76269,0.8354,0.55589,0.96401,0.47744,0.97431,0.0007921,0.0007921,0.0007921
65,36252.4,0.87929,0.48214,0.95293,0.85861,0.757,0.83212,0.55308,0.9606,0.47836,0.97528,0.0007888,0.0007888,0.0007888
66,36804.6,0.8782,0.48397,0.94935,0.84064,0.76104,0.82618,0.5528,0.95716,0.48233,0.97821,0.0007855,0.0007855,0.0007855
67,37363.3,0.87943,0.48242,0.94979,0.86816,0.73934,0.82188,0.55014,0.96559,0.48135,0.97955,0.0007822,0.0007822,0.0007822
68,37920.5,0.87375,0.47713,0.94808,0.83881,0.76106,0.82631,0.55482,0.9563,0.47774,0.97261,0.0007789,0.0007789,0.0007789
69,38476.8,0.86581,0.47224,0.94973,0.86636,0.75158,0.828,0.55925,0.95737,0.47325,0.97336,0.0007756,0.0007756,0.0007756
70,39034.5,0.86357,0.46681,0.94253,0.87995,0.76071,0.83541,0.56063,0.953,0.47256,0.97086,0.0007723,0.0007723,0.0007723
71,39592.6,0.86044,0.4694,0.94596,0.86876,0.7612,0.8383,0.56301,0.94967,0.47158,0.97234,0.000769,0.000769,0.000769
72,40152.4,0.84928,0.46287,0.94248,0.87772,0.74596,0.83051,0.56116,0.94929,0.46578,0.97013,0.0007657,0.0007657,0.0007657
73,40704.7,0.86129,0.46673,0.94437,0.87585,0.75559,0.83475,0.56644,0.94822,0.46684,0.97339,0.0007624,0.0007624,0.0007624
74,41258,0.86179,0.46615,0.93891,0.87258,0.76003,0.83892,0.56663,0.94939,0.46578,0.97013,0.0007591,0.0007591,0.0007591
75,41810.4,0.84259,0.45787,0.93378,0.86675,0.7595,0.8391,0.56752,0.94179,0.46441,0.97049,0.0007558,0.0007558,0.0007558
76,42365.1,0.84967,0.46156,0.94156,0.87388,0.78147,0.84447,0.56449,0.94604,0.46162,0.97059,0.0007525,0.0007525,0.0007525
77,42915.8,0.84792,0.45399,0.93795,0.86754,0.77643,0.83784,0.56722,0.94816,0.45851,0.9714,0.0007492,0.0007492,0.0007492
78,43460.4,0.84337,0.45487,0.93653,0.85753,0.77286,0.83671,0.56683,0.9422,0.45927,0.97027,0.0007459,0.0007459,0.0007459
