epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,164297,0.99633,0.41701,1.23437,0.94997,0.95928,0.98126,0.7039,1.12305,0.39105,1.43433,0.0007393,0.0007393,0.0007393
81,166338,1.00617,0.42132,1.24302,0.95059,0.95936,0.98151,0.70399,1.12306,0.39086,1.43475,0.000736,0.000736,0.000736
82,168394,1.00492,0.41687,1.24294,0.95026,0.9594,0.98154,0.70379,1.12333,0.39031,1.43503,0.0007327,0.0007327,0.0007327
83,170460,0.98644,0.40986,1.22493,0.95099,0.95928,0.98165,0.70393,1.12378,0.39002,1.43576,0.0007294,0.0007294,0.0007294
84,172520,0.9894,0.40971,1.23013,0.9518,0.95887,0.98184,0.70377,1.12449,0.3896,1.4364,0.0007261,0.0007261,0.0007261
85,174571,0.98523,0.41379,1.22631,0.9512,0.95814,0.98135,0.70431,1.12462,0.38938,1.4371,0.0007228,0.0007228,0.0007228
86,176620,0.98104,0.41011,1.22374,0.95101,0.95881,0.9814,0.7041,1.12521,0.38948,1.43798,0.0007195,0.0007195,0.0007195
87,178662,0.97904,0.4086,1.22428,0.9508,0.95821,0.98132,0.70436,1.1254,0.38983,1.43827,0.0007162,0.0007162,0.0007162
88,180707,0.98272,0.41025,1.22808,0.95516,0.95477,0.98186,0.70609,1.1199,0.38924,1.42628,0.0007129,0.0007129,0.0007129
89,182751,0.97895,0.40526,1.22125,0.95723,0.95399,0.9816,0.70571,1.12268,0.39324,1.42418,0.0007096,0.0007096,0.0007096
90,184792,0.96741,0.40471,1.21438,0.95707,0.95289,0.98111,0.70542,1.12455,0.39574,1.4246,0.0007063,0.0007063,0.0007063
91,186869,0.96371,0.40267,1.21853,0.95696,0.95287,0.98139,0.70562,1.12422,0.39539,1.42475,0.000703,0.000703,0.000703
92,188910,0.96912,0.40195,1.22213,0.95708,0.95312,0.98137,0.7061,1.12396,0.39362,1.42505,0.0006997,0.0006997,0.0006997
93,190951,0.95932,0.39618,1.21368,0.95573,0.95275,0.98142,0.70425,1.12442,0.39213,1.42592,0.0006964,0.0006964,0.0006964
94,192993,0.96066,0.39954,1.21707,0.95683,0.95263,0.9817,0.7048,1.12489,0.39069,1.42685,0.0006931,0.0006931,0.0006931
95,195034,0.95609,0.39781,1.21308,0.95734,0.95379,0.98186,0.70507,1.1252,0.3898,1.42765,0.0006898,0.0006898,0.0006898
96,197057,0.95544,0.40061,1.21363,0.95685,0.95405,0.98181,0.70447,1.1253,0.38917,1.42826,0.0006865,0.0006865,0.0006865
97,199079,0.95176,0.3931,1.20738,0.95644,0.95406,0.9819,0.70513,1.12529,0.38854,1.4287,0.0006832,0.0006832,0.0006832
98,201100,0.95044,0.39392,1.20673,0.95668,0.95441,0.98201,0.70485,1.12531,0.38798,1.42941,0.0006799,0.0006799,0.0006799
99,203120,0.94907,0.39448,1.20674,0.95637,0.95504,0.98217,0.70482,1.1252,0.38735,1.42994,0.0006766,0.0006766,0.0006766
100,205132,0.93938,0.3908,1.19979,0.9566,0.95512,0.98223,0.70524,1.12553,0.38675,1.43079,0.0006733,0.0006733,0.0006733
101,207149,0.94035,0.39016,1.20065,0.95686,0.955,0.98209,0.70546,1.12577,0.38613,1.43159,0.00067,0.00067,0.00067
102,209169,0.93484,0.38475,1.19269,0.95739,0.95489,0.98214,0.70592,1.12617,0.38545,1.43262,0.0006667,0.0006667,0.0006667
103,211185,0.93424,0.38759,1.191,0.95804,0.95426,0.98206,0.70602,1.12639,0.38511,1.43353,0.0006634,0.0006634,0.0006634
104,213202,0.93327,0.3905,1.19223,0.9575,0.95488,0.98198,0.70661,1.12629,0.38502,1.43389,0.0006601,0.0006601,0.0006601
105,215223,0.92051,0.38451,1.18605,0.95753,0.955,0.982,0.70672,1.12667,0.38475,1.43484,0.0006568,0.0006568,0.0006568
106,217241,0.93625,0.39105,1.19864,0.95757,0.95512,0.98199,0.70685,1.1268,0.3846,1.43537,0.0006535,0.0006535,0.0006535
107,219261,0.92285,0.38194,1.18633,0.95776,0.95553,0.982,0.70669,1.12707,0.38447,1.43619,0.0006502,0.0006502,0.0006502
108,221279,0.92148,0.38682,1.18801,0.95788,0.95573,0.98191,0.70679,1.12708,0.38427,1.4367,0.0006469,0.0006469,0.0006469
109,223295,0.91746,0.38127,1.18556,0.95701,0.95619,0.98181,0.70685,1.12712,0.38426,1.43736,0.0006436,0.0006436,0.0006436
110,225310,0.91622,0.38019,1.1854,0.95676,0.95618,0.98173,0.70674,1.1273,0.38393,1.43801,0.0006403,0.0006403,0.0006403
111,227327,0.91227,0.37926,1.18121,0.95612,0.95655,0.98194,0.70652,1.12742,0.38367,1.43868,0.000637,0.000637,0.000637
112,229343,0.91056,0.38218,1.18017,0.95597,0.95637,0.98209,0.70696,1.12773,0.38311,1.43955,0.0006337,0.0006337,0.0006337
113,231361,0.91094,0.37978,1.18382,0.9556,0.9569,0.98223,0.70745,1.12781,0.38308,1.44022,0.0006304,0.0006304,0.0006304
114,233381,0.90288,0.37569,1.17759,0.95547,0.9569,0.98229,0.70711,1.12811,0.38335,1.44103,0.0006271,0.0006271,0.0006271
115,235398,0.9014,0.37699,1.17526,0.95496,0.9575,0.9824,0.70695,1.12839,0.38327,1.44182,0.0006238,0.0006238,0.0006238
116,237413,0.90024,0.37698,1.1757,0.95422,0.95774,0.98255,0.70716,1.12868,0.38309,1.4427,0.0006205,0.0006205,0.0006205
117,239428,0.89633,0.37448,1.17338,0.95433,0.95785,0.98246,0.70718,1.12892,0.38256,1.44362,0.0006172,0.0006172,0.0006172
118,241444,0.89696,0.37289,1.17393,0.95366,0.95786,0.9824,0.70757,1.12921,0.3823,1.44441,0.0006139,0.0006139,0.0006139
119,243463,0.89416,0.37412,1.1677,0.95357,0.95816,0.98226,0.70739,1.12951,0.38239,1.44526,0.0006106,0.0006106,0.0006106
120,245477,0.89028,0.37174,1.16836,0.95335,0.9584,0.98225,0.70759,1.12975,0.38246,1.446,0.0006073,0.0006073,0.0006073
121,247497,0.89307,0.37408,1.16776,0.95334,0.95816,0.98222,0.70755,1.13004,0.38245,1.4468,0.000604,0.000604,0.000604
122,249511,0.88506,0.36903,1.16387,0.95401,0.95785,0.98206,0.70724,1.13023,0.38234,1.44747,0.0006007,0.0006007,0.0006007
123,251528,0.88276,0.36914,1.1598,0.95435,0.95801,0.9821,0.70756,1.13045,0.38212,1.44832,0.0005974,0.0005974,0.0005974
124,253545,0.87806,0.36786,1.16063,0.95439,0.95797,0.98221,0.70697,1.13061,0.38207,1.4491,0.0005941,0.0005941,0.0005941
